"","id","decimalLongitude","decimalLatitude","catalogNumber","datasetName","obisID","scientificNameID","genus","family","order","species","speciesID","sex","datasetID"
"17662",1140536965,-58.9,47.04,"30_186_43_444","DFO Newfoundland and Labrador Region Ecosystem Trawl Surveys",657629,"urn:lsid:marinespecies.org:taxname:158988","Phycis","Phycidae","Gadiformes","Phycis chesteri",657629,NA,"dfo_nl_groundfish"
"17663",1140536966,-58.9,47.04,"30_186_43_447","DFO Newfoundland and Labrador Region Ecosystem Trawl Surveys",524073,"urn:lsid:marinespecies.org:taxname:126504","Urophycis","Phycidae","Gadiformes","Urophycis tenuis",524073,NA,"dfo_nl_groundfish"
"17664",1140536967,-58.9,47.04,"30_186_43_453","DFO Newfoundland and Labrador Region Ecosystem Trawl Surveys",445155,"urn:lsid:marinespecies.org:taxname:125743","Gaidropsarus","Lotidae","Gadiformes",NA,NA,NA,"dfo_nl_groundfish"
"17665",1140536968,-58.9,47.04,"30_186_43_478","DFO Newfoundland and Labrador Region Ecosystem Trawl Surveys",478173,"urn:lsid:marinespecies.org:taxname:183289","Nezumia","Macrouridae","Gadiformes","Nezumia bairdii",478173,NA,"dfo_nl_groundfish"
"17666",1140536969,-58.9,47.04,"30_186_43_745","DFO Newfoundland and Labrador Region Ecosystem Trawl Surveys",469338,"urn:lsid:marinespecies.org:taxname:127120","Melanostigma","Zoarcidae","Perciformes","Melanostigma atlanticum",469338,NA,"dfo_nl_groundfish"
"17667",1140536970,-58.9,47.04,"30_186_43_794","DFO Newfoundland and Labrador Region Ecosystem Trawl Surveys",667736,"urn:lsid:marinespecies.org:taxname:127254","Sebastes","Sebastidae","Scorpaeniformes","Sebastes mentella",667736,NA,"dfo_nl_groundfish"
"17668",1140536971,-58.9,47.04,"30_186_43_853","DFO Newfoundland and Labrador Region Ecosystem Trawl Surveys",750039,"urn:lsid:marinespecies.org:taxname:234519",NA,"Liparidae","Scorpaeniformes",NA,NA,NA,"dfo_nl_groundfish"
"17669",1140536972,-58.9,47.04,"30_186_43_889","DFO Newfoundland and Labrador Region Ecosystem Trawl Surveys",454204,"urn:lsid:marinespecies.org:taxname:127137","Hippoglossoides","Pleuronectidae","Pleuronectiformes","Hippoglossoides platessoides",454204,NA,"dfo_nl_groundfish"
"17670",1140536973,-58.9,47.04,"30_186_43_890","DFO Newfoundland and Labrador Region Ecosystem Trawl Surveys",447296,"urn:lsid:marinespecies.org:taxname:127136","Glyptocephalus","Pleuronectidae","Pleuronectiformes","Glyptocephalus cynoglossus",447296,NA,"dfo_nl_groundfish"
"17671",1140536974,-58.9,47.04,"30_186_43_892","DFO Newfoundland and Labrador Region Ecosystem Trawl Surveys",503017,"urn:lsid:marinespecies.org:taxname:127144","Reinhardtius","Pleuronectidae","Pleuronectiformes","Reinhardtius hippoglossoides",503017,NA,"dfo_nl_groundfish"
"17672",1140536975,-58.9,47.04,"30_186_43_8055","DFO Newfoundland and Labrador Region Ecosystem Trawl Surveys",699587,"urn:lsid:marinespecies.org:taxname:107052","Pasiphaea","Pasiphaeidae","Decapoda",NA,NA,NA,"dfo_nl_groundfish"
"17673",1140536976,-58.9,47.04,"30_186_43_8093","DFO Newfoundland and Labrador Region Ecosystem Trawl Surveys",460662,"urn:lsid:marinespecies.org:taxname:107521","Lebbeus","Thoridae","Decapoda","Lebbeus polaris",460662,NA,"dfo_nl_groundfish"
"17674",1140536977,-58.9,47.04,"30_186_43_8111","DFO Newfoundland and Labrador Region Ecosystem Trawl Surveys",484963,"urn:lsid:marinespecies.org:taxname:107649","Pandalus","Pandalidae","Decapoda","Pandalus borealis",484963,NA,"dfo_nl_groundfish"
"17675",1140536978,-58.9,47.04,"30_186_43_8112","DFO Newfoundland and Labrador Region Ecosystem Trawl Surveys",484971,"urn:lsid:marinespecies.org:taxname:107651","Pandalus","Pandalidae","Decapoda","Pandalus montagui",484971,NA,"dfo_nl_groundfish"
"17676",1140536979,-58.9,47.04,"30_186_43_8113","DFO Newfoundland and Labrador Region Ecosystem Trawl Surveys",1021153,"urn:lsid:marinespecies.org:taxname:107652","Pandalus","Pandalidae","Decapoda","Pandalus propinqvus",1021153,NA,"dfo_nl_groundfish"
"17677",1140536980,-58.9,47.04,"30_186_43_8129","DFO Newfoundland and Labrador Region Ecosystem Trawl Surveys",505231,"urn:lsid:marinespecies.org:taxname:107566","Sabinea","Crangonidae","Decapoda","Sabinea sarsii",505231,NA,"dfo_nl_groundfish"
"17678",1140536981,-58.9,47.04,"30_186_43_8135","DFO Newfoundland and Labrador Region Ecosystem Trawl Surveys",496468,"urn:lsid:marinespecies.org:taxname:107563","Pontophilus","Crangonidae","Decapoda","Pontophilus norvegicus",496468,NA,"dfo_nl_groundfish"
"17679",1140536982,-58.9,47.04,"30_186_43_2040","DFO Newfoundland and Labrador Region Ecosystem Trawl Surveys",790235,"urn:lsid:marinespecies.org:taxname:135220",NA,NA,NA,NA,NA,NA,"dfo_nl_groundfish"
"17680",1140536983,-58.63,47.04,"30_186_44_10","DFO Newfoundland and Labrador Region Ecosystem Trawl Surveys",767051,"urn:lsid:marinespecies.org:taxname:10197",NA,NA,"Myxiniformes",NA,NA,NA,"dfo_nl_groundfish"
"17681",1140536984,-58.63,47.04,"30_186_44_27","DFO Newfoundland and Labrador Region Ecosystem Trawl Surveys",418349,"urn:lsid:marinespecies.org:taxname:105906","Centroscyllium","Etmopteridae","Squaliformes","Centroscyllium fabricii",418349,NA,"dfo_nl_groundfish"
"17682",1140536985,-58.63,47.04,"30_186_44_90","DFO Newfoundland and Labrador Region Ecosystem Trawl Surveys",400506,"urn:lsid:marinespecies.org:taxname:105865","Amblyraja","Rajidae","Rajiformes","Amblyraja radiata",400506,NA,"dfo_nl_groundfish"
"17683",1140536986,-58.63,47.04,"30_186_44_91","DFO Newfoundland and Labrador Region Ecosystem Trawl Surveys",467598,"urn:lsid:marinespecies.org:taxname:158554","Malacoraja","Rajidae","Rajiformes","Malacoraja senta",467598,NA,"dfo_nl_groundfish"
"17684",1140536987,-58.63,47.04,"30_186_44_187","DFO Newfoundland and Labrador Region Ecosystem Trawl Surveys",467703,"urn:lsid:marinespecies.org:taxname:126735","Mallotus","Osmeridae","Osmeriformes","Mallotus villosus",467703,NA,"dfo_nl_groundfish"
"17685",1140536988,-58.63,47.04,"30_186_44_438","DFO Newfoundland and Labrador Region Ecosystem Trawl Surveys",627911,"urn:lsid:marinespecies.org:taxname:126436","Gadus","Gadidae","Gadiformes","Gadus morhua",627911,NA,"dfo_nl_groundfish"
"17686",1140536989,-58.63,47.04,"30_186_44_444","DFO Newfoundland and Labrador Region Ecosystem Trawl Surveys",657629,"urn:lsid:marinespecies.org:taxname:158988","Phycis","Phycidae","Gadiformes","Phycis chesteri",657629,NA,"dfo_nl_groundfish"
"17687",1140536990,-58.63,47.04,"30_186_44_447","DFO Newfoundland and Labrador Region Ecosystem Trawl Surveys",524073,"urn:lsid:marinespecies.org:taxname:126504","Urophycis","Phycidae","Gadiformes","Urophycis tenuis",524073,NA,"dfo_nl_groundfish"
"17688",1140536991,-58.63,47.04,"30_186_44_478","DFO Newfoundland and Labrador Region Ecosystem Trawl Surveys",478173,"urn:lsid:marinespecies.org:taxname:183289","Nezumia","Macrouridae","Gadiformes","Nezumia bairdii",478173,NA,"dfo_nl_groundfish"
"17689",1140536993,-58.63,47.04,"30_186_44_699","DFO Newfoundland and Labrador Region Ecosystem Trawl Surveys",402405,"urn:lsid:marinespecies.org:taxname:126757","Anarhichas","Anarhichadidae","Perciformes","Anarhichas denticulatus",402405,NA,"dfo_nl_groundfish"
"17690",1140536994,-58.63,47.04,"30_186_44_727","DFO Newfoundland and Labrador Region Ecosystem Trawl Surveys",465952,"urn:lsid:marinespecies.org:taxname:127103","Lycodes","Zoarcidae","Perciformes","Lycodes esmarkii",465952,NA,"dfo_nl_groundfish"
"17691",1140536995,-58.63,47.04,"30_186_44_730","DFO Newfoundland and Labrador Region Ecosystem Trawl Surveys",641045,"urn:lsid:marinespecies.org:taxname:127118","Lycodes","Zoarcidae","Perciformes","Lycodes vahlii",641045,NA,"dfo_nl_groundfish"
"17692",1140536996,-58.63,47.04,"30_186_44_745","DFO Newfoundland and Labrador Region Ecosystem Trawl Surveys",469338,"urn:lsid:marinespecies.org:taxname:127120","Melanostigma","Zoarcidae","Perciformes","Melanostigma atlanticum",469338,NA,"dfo_nl_groundfish"
"17693",1140536997,-58.63,47.04,"30_186_44_794","DFO Newfoundland and Labrador Region Ecosystem Trawl Surveys",667736,"urn:lsid:marinespecies.org:taxname:127254","Sebastes","Sebastidae","Scorpaeniformes","Sebastes mentella",667736,NA,"dfo_nl_groundfish"
"17694",1140536998,-58.63,47.04,"30_186_44_813","DFO Newfoundland and Labrador Region Ecosystem Trawl Surveys",675324,"urn:lsid:marinespecies.org:taxname:126154","Triglops","Cottidae","Scorpaeniformes",NA,NA,NA,"dfo_nl_groundfish"
"17695",1140536999,-58.63,47.04,"30_186_44_889","DFO Newfoundland and Labrador Region Ecosystem Trawl Surveys",454204,"urn:lsid:marinespecies.org:taxname:127137","Hippoglossoides","Pleuronectidae","Pleuronectiformes","Hippoglossoides platessoides",454204,NA,"dfo_nl_groundfish"
"17696",1140537000,-58.63,47.04,"30_186_44_890","DFO Newfoundland and Labrador Region Ecosystem Trawl Surveys",447296,"urn:lsid:marinespecies.org:taxname:127136","Glyptocephalus","Pleuronectidae","Pleuronectiformes","Glyptocephalus cynoglossus",447296,NA,"dfo_nl_groundfish"
"17697",1140537001,-58.63,47.04,"30_186_44_892","DFO Newfoundland and Labrador Region Ecosystem Trawl Surveys",503017,"urn:lsid:marinespecies.org:taxname:127144","Reinhardtius","Pleuronectidae","Pleuronectiformes","Reinhardtius hippoglossoides",503017,NA,"dfo_nl_groundfish"
"17698",1140537002,-58.63,47.04,"30_186_44_966","DFO Newfoundland and Labrador Region Ecosystem Trawl Surveys",464928,"urn:lsid:marinespecies.org:taxname:159184","Lophius","Lophiidae","Lophiiformes","Lophius americanus",464928,NA,"dfo_nl_groundfish"
"17699",1140537003,-58.63,47.04,"30_186_44_8055","DFO Newfoundland and Labrador Region Ecosystem Trawl Surveys",699587,"urn:lsid:marinespecies.org:taxname:107052","Pasiphaea","Pasiphaeidae","Decapoda",NA,NA,NA,"dfo_nl_groundfish"
"17700",1140537004,-58.45,46.91,"30_186_45_9984","DFO Newfoundland and Labrador Region Ecosystem Trawl Surveys",737387,"urn:lsid:marinespecies.org:taxname:10194",NA,NA,NA,NA,NA,NA,"dfo_nl_groundfish"
"17701",1140537005,-58.63,47.04,"30_186_44_8111","DFO Newfoundland and Labrador Region Ecosystem Trawl Surveys",484963,"urn:lsid:marinespecies.org:taxname:107649","Pandalus","Pandalidae","Decapoda","Pandalus borealis",484963,NA,"dfo_nl_groundfish"
"17702",1140537006,-58.5,46.76,"30_186_47_730","DFO Newfoundland and Labrador Region Ecosystem Trawl Surveys",641045,"urn:lsid:marinespecies.org:taxname:127118","Lycodes","Zoarcidae","Perciformes","Lycodes vahlii",641045,NA,"dfo_nl_groundfish"
"17703",1140537007,-58.63,47.04,"30_186_44_8112","DFO Newfoundland and Labrador Region Ecosystem Trawl Surveys",484971,"urn:lsid:marinespecies.org:taxname:107651","Pandalus","Pandalidae","Decapoda","Pandalus montagui",484971,NA,"dfo_nl_groundfish"
"17704",1140537008,-58.63,47.04,"30_186_44_8129","DFO Newfoundland and Labrador Region Ecosystem Trawl Surveys",505231,"urn:lsid:marinespecies.org:taxname:107566","Sabinea","Crangonidae","Decapoda","Sabinea sarsii",505231,NA,"dfo_nl_groundfish"
"17705",1140537009,-58.63,47.04,"30_186_44_2040","DFO Newfoundland and Labrador Region Ecosystem Trawl Surveys",790235,"urn:lsid:marinespecies.org:taxname:135220",NA,NA,NA,NA,NA,NA,"dfo_nl_groundfish"
"17706",1140537010,-58.63,47.04,"30_186_44_2165","DFO Newfoundland and Labrador Region Ecosystem Trawl Surveys",597481,"urn:lsid:marinespecies.org:taxname:1360",NA,NA,"Actiniaria",NA,NA,NA,"dfo_nl_groundfish"
"17707",1140537011,-58.63,47.04,"30_186_44_8390","DFO Newfoundland and Labrador Region Ecosystem Trawl Surveys",695763,"urn:lsid:marinespecies.org:taxname:123080",NA,NA,NA,NA,NA,NA,"dfo_nl_groundfish"
"17708",1140537012,-58.45,46.91,"30_186_45_10","DFO Newfoundland and Labrador Region Ecosystem Trawl Surveys",767051,"urn:lsid:marinespecies.org:taxname:10197",NA,NA,"Myxiniformes",NA,NA,NA,"dfo_nl_groundfish"
"17709",1140537013,-58.45,46.91,"30_186_45_27","DFO Newfoundland and Labrador Region Ecosystem Trawl Surveys",418349,"urn:lsid:marinespecies.org:taxname:105906","Centroscyllium","Etmopteridae","Squaliformes","Centroscyllium fabricii",418349,NA,"dfo_nl_groundfish"
"17710",1140537014,-58.45,46.91,"30_186_45_90","DFO Newfoundland and Labrador Region Ecosystem Trawl Surveys",400506,"urn:lsid:marinespecies.org:taxname:105865","Amblyraja","Rajidae","Rajiformes","Amblyraja radiata",400506,NA,"dfo_nl_groundfish"
"17711",1140537015,-58.45,46.91,"30_186_45_91","DFO Newfoundland and Labrador Region Ecosystem Trawl Surveys",467598,"urn:lsid:marinespecies.org:taxname:158554","Malacoraja","Rajidae","Rajiformes","Malacoraja senta",467598,NA,"dfo_nl_groundfish"
"17712",1140537016,-58.45,46.91,"30_186_45_438","DFO Newfoundland and Labrador Region Ecosystem Trawl Surveys",627911,"urn:lsid:marinespecies.org:taxname:126436","Gadus","Gadidae","Gadiformes","Gadus morhua",627911,NA,"dfo_nl_groundfish"
"17713",1140537017,-58.45,46.91,"30_186_45_444","DFO Newfoundland and Labrador Region Ecosystem Trawl Surveys",657629,"urn:lsid:marinespecies.org:taxname:158988","Phycis","Phycidae","Gadiformes","Phycis chesteri",657629,NA,"dfo_nl_groundfish"
"17714",1140537018,-58.45,46.91,"30_186_45_447","DFO Newfoundland and Labrador Region Ecosystem Trawl Surveys",524073,"urn:lsid:marinespecies.org:taxname:126504","Urophycis","Phycidae","Gadiformes","Urophycis tenuis",524073,NA,"dfo_nl_groundfish"
"17715",1140537019,-58.45,46.91,"30_186_45_478","DFO Newfoundland and Labrador Region Ecosystem Trawl Surveys",478173,"urn:lsid:marinespecies.org:taxname:183289","Nezumia","Macrouridae","Gadiformes","Nezumia bairdii",478173,NA,"dfo_nl_groundfish"
"17716",1140537020,-58.45,46.91,"30_186_45_699","DFO Newfoundland and Labrador Region Ecosystem Trawl Surveys",402405,"urn:lsid:marinespecies.org:taxname:126757","Anarhichas","Anarhichadidae","Perciformes","Anarhichas denticulatus",402405,NA,"dfo_nl_groundfish"
"17717",1140537021,-58.45,46.91,"30_186_45_727","DFO Newfoundland and Labrador Region Ecosystem Trawl Surveys",465952,"urn:lsid:marinespecies.org:taxname:127103","Lycodes","Zoarcidae","Perciformes","Lycodes esmarkii",465952,NA,"dfo_nl_groundfish"
"17718",1140537022,-58.45,46.91,"30_186_45_794","DFO Newfoundland and Labrador Region Ecosystem Trawl Surveys",667736,"urn:lsid:marinespecies.org:taxname:127254","Sebastes","Sebastidae","Scorpaeniformes","Sebastes mentella",667736,NA,"dfo_nl_groundfish"
"17719",1140537023,-58.45,46.91,"30_186_45_853","DFO Newfoundland and Labrador Region Ecosystem Trawl Surveys",750039,"urn:lsid:marinespecies.org:taxname:234519",NA,"Liparidae","Scorpaeniformes",NA,NA,NA,"dfo_nl_groundfish"
"17720",1140537024,-58.45,46.91,"30_186_45_889","DFO Newfoundland and Labrador Region Ecosystem Trawl Surveys",454204,"urn:lsid:marinespecies.org:taxname:127137","Hippoglossoides","Pleuronectidae","Pleuronectiformes","Hippoglossoides platessoides",454204,NA,"dfo_nl_groundfish"
"17721",1140537025,-58.45,46.91,"30_186_45_890","DFO Newfoundland and Labrador Region Ecosystem Trawl Surveys",447296,"urn:lsid:marinespecies.org:taxname:127136","Glyptocephalus","Pleuronectidae","Pleuronectiformes","Glyptocephalus cynoglossus",447296,NA,"dfo_nl_groundfish"
"17722",1140537027,-58.45,46.91,"30_186_45_892","DFO Newfoundland and Labrador Region Ecosystem Trawl Surveys",503017,"urn:lsid:marinespecies.org:taxname:127144","Reinhardtius","Pleuronectidae","Pleuronectiformes","Reinhardtius hippoglossoides",503017,NA,"dfo_nl_groundfish"
"17723",1140537028,-58.45,46.91,"30_186_45_893","DFO Newfoundland and Labrador Region Ecosystem Trawl Surveys",454210,"urn:lsid:marinespecies.org:taxname:127138","Hippoglossus","Pleuronectidae","Pleuronectiformes","Hippoglossus hippoglossus",454210,NA,"dfo_nl_groundfish"
"17724",1140537029,-58.45,46.91,"30_186_45_966","DFO Newfoundland and Labrador Region Ecosystem Trawl Surveys",464928,"urn:lsid:marinespecies.org:taxname:159184","Lophius","Lophiidae","Lophiiformes","Lophius americanus",464928,NA,"dfo_nl_groundfish"
"17725",1140537030,-58.45,46.91,"30_186_45_8055","DFO Newfoundland and Labrador Region Ecosystem Trawl Surveys",699587,"urn:lsid:marinespecies.org:taxname:107052","Pasiphaea","Pasiphaeidae","Decapoda",NA,NA,NA,"dfo_nl_groundfish"
"17726",1140537031,-58.45,46.91,"30_186_45_8111","DFO Newfoundland and Labrador Region Ecosystem Trawl Surveys",484963,"urn:lsid:marinespecies.org:taxname:107649","Pandalus","Pandalidae","Decapoda","Pandalus borealis",484963,NA,"dfo_nl_groundfish"
"17727",1140537032,-58.45,46.91,"30_186_45_8129","DFO Newfoundland and Labrador Region Ecosystem Trawl Surveys",505231,"urn:lsid:marinespecies.org:taxname:107566","Sabinea","Crangonidae","Decapoda","Sabinea sarsii",505231,NA,"dfo_nl_groundfish"
"17728",1140537033,-58.45,46.91,"30_186_45_8135","DFO Newfoundland and Labrador Region Ecosystem Trawl Surveys",496468,"urn:lsid:marinespecies.org:taxname:107563","Pontophilus","Crangonidae","Decapoda","Pontophilus norvegicus",496468,NA,"dfo_nl_groundfish"
"17729",1140537034,-58.45,46.91,"30_186_45_2040","DFO Newfoundland and Labrador Region Ecosystem Trawl Surveys",790235,"urn:lsid:marinespecies.org:taxname:135220",NA,NA,NA,NA,NA,NA,"dfo_nl_groundfish"
"17730",1140537035,-58.45,46.91,"30_186_45_2165","DFO Newfoundland and Labrador Region Ecosystem Trawl Surveys",597481,"urn:lsid:marinespecies.org:taxname:1360",NA,NA,"Actiniaria",NA,NA,NA,"dfo_nl_groundfish"
"17731",1140537036,-58.45,46.91,"30_186_45_8390","DFO Newfoundland and Labrador Region Ecosystem Trawl Surveys",695763,"urn:lsid:marinespecies.org:taxname:123080",NA,NA,NA,NA,NA,NA,"dfo_nl_groundfish"
"17732",1140537037,-58.53,46.87,"30_186_46_27","DFO Newfoundland and Labrador Region Ecosystem Trawl Surveys",418349,"urn:lsid:marinespecies.org:taxname:105906","Centroscyllium","Etmopteridae","Squaliformes","Centroscyllium fabricii",418349,NA,"dfo_nl_groundfish"
"17733",1140537038,-58.53,46.87,"30_186_46_91","DFO Newfoundland and Labrador Region Ecosystem Trawl Surveys",467598,"urn:lsid:marinespecies.org:taxname:158554","Malacoraja","Rajidae","Rajiformes","Malacoraja senta",467598,NA,"dfo_nl_groundfish"
"17734",1140537039,-58.53,46.87,"30_186_46_100","DFO Newfoundland and Labrador Region Ecosystem Trawl Surveys",462774,"urn:lsid:marinespecies.org:taxname:158553","Leucoraja","Rajidae","Rajiformes","Leucoraja ocellata",462774,NA,"dfo_nl_groundfish"
"17735",1140537040,-58.53,46.87,"30_186_46_438","DFO Newfoundland and Labrador Region Ecosystem Trawl Surveys",627911,"urn:lsid:marinespecies.org:taxname:126436","Gadus","Gadidae","Gadiformes","Gadus morhua",627911,NA,"dfo_nl_groundfish"
"17736",1140537041,-58.53,46.87,"30_186_46_444","DFO Newfoundland and Labrador Region Ecosystem Trawl Surveys",657629,"urn:lsid:marinespecies.org:taxname:158988","Phycis","Phycidae","Gadiformes","Phycis chesteri",657629,NA,"dfo_nl_groundfish"
"17737",1140537042,-58.53,46.87,"30_186_46_447","DFO Newfoundland and Labrador Region Ecosystem Trawl Surveys",524073,"urn:lsid:marinespecies.org:taxname:126504","Urophycis","Phycidae","Gadiformes","Urophycis tenuis",524073,NA,"dfo_nl_groundfish"
"17738",1140537043,-58.53,46.87,"30_186_46_453","DFO Newfoundland and Labrador Region Ecosystem Trawl Surveys",445155,"urn:lsid:marinespecies.org:taxname:125743","Gaidropsarus","Lotidae","Gadiformes",NA,NA,NA,"dfo_nl_groundfish"
"17739",1140537044,-58.53,46.87,"30_186_46_478","DFO Newfoundland and Labrador Region Ecosystem Trawl Surveys",478173,"urn:lsid:marinespecies.org:taxname:183289","Nezumia","Macrouridae","Gadiformes","Nezumia bairdii",478173,NA,"dfo_nl_groundfish"
"17740",1140537045,-58.53,46.87,"30_186_46_730","DFO Newfoundland and Labrador Region Ecosystem Trawl Surveys",641045,"urn:lsid:marinespecies.org:taxname:127118","Lycodes","Zoarcidae","Perciformes","Lycodes vahlii",641045,NA,"dfo_nl_groundfish"
"17741",1140537046,-58.53,46.87,"30_186_46_794","DFO Newfoundland and Labrador Region Ecosystem Trawl Surveys",667736,"urn:lsid:marinespecies.org:taxname:127254","Sebastes","Sebastidae","Scorpaeniformes","Sebastes mentella",667736,NA,"dfo_nl_groundfish"
"17742",1140537047,-58.53,46.87,"30_186_46_849","DFO Newfoundland and Labrador Region Ecosystem Trawl Surveys",618662,"urn:lsid:marinespecies.org:taxname:127214","Cyclopterus","Cyclopteridae","Scorpaeniformes","Cyclopterus lumpus",618662,NA,"dfo_nl_groundfish"
"17743",1140537048,-58.53,46.87,"30_186_46_889","DFO Newfoundland and Labrador Region Ecosystem Trawl Surveys",454204,"urn:lsid:marinespecies.org:taxname:127137","Hippoglossoides","Pleuronectidae","Pleuronectiformes","Hippoglossoides platessoides",454204,NA,"dfo_nl_groundfish"
"17744",1140537049,-58.53,46.87,"30_186_46_890","DFO Newfoundland and Labrador Region Ecosystem Trawl Surveys",447296,"urn:lsid:marinespecies.org:taxname:127136","Glyptocephalus","Pleuronectidae","Pleuronectiformes","Glyptocephalus cynoglossus",447296,NA,"dfo_nl_groundfish"
"17745",1140537050,-58.53,46.87,"30_186_46_892","DFO Newfoundland and Labrador Region Ecosystem Trawl Surveys",503017,"urn:lsid:marinespecies.org:taxname:127144","Reinhardtius","Pleuronectidae","Pleuronectiformes","Reinhardtius hippoglossoides",503017,NA,"dfo_nl_groundfish"
"17746",1140537051,-58.53,46.87,"30_186_46_8055","DFO Newfoundland and Labrador Region Ecosystem Trawl Surveys",699587,"urn:lsid:marinespecies.org:taxname:107052","Pasiphaea","Pasiphaeidae","Decapoda",NA,NA,NA,"dfo_nl_groundfish"
"17747",1140537052,-58.53,46.87,"30_186_46_8111","DFO Newfoundland and Labrador Region Ecosystem Trawl Surveys",484963,"urn:lsid:marinespecies.org:taxname:107649","Pandalus","Pandalidae","Decapoda","Pandalus borealis",484963,NA,"dfo_nl_groundfish"
"17748",1140537053,-58.53,46.87,"30_186_46_8129","DFO Newfoundland and Labrador Region Ecosystem Trawl Surveys",505231,"urn:lsid:marinespecies.org:taxname:107566","Sabinea","Crangonidae","Decapoda","Sabinea sarsii",505231,NA,"dfo_nl_groundfish"
"17749",1140537054,-58.53,46.87,"30_186_46_1100","DFO Newfoundland and Labrador Region Ecosystem Trawl Surveys",738303,"urn:lsid:marinespecies.org:taxname:2",NA,NA,NA,NA,NA,NA,"dfo_nl_groundfish"
"17750",1140537055,-58.53,46.87,"30_186_46_1101","DFO Newfoundland and Labrador Region Ecosystem Trawl Surveys",496656,"urn:lsid:marinespecies.org:taxname:558",NA,NA,NA,NA,NA,NA,"dfo_nl_groundfish"
"17751",1140537056,-58.53,46.87,"30_186_46_4556","DFO Newfoundland and Labrador Region Ecosystem Trawl Surveys",665587,"urn:lsid:marinespecies.org:taxname:138481","Rossia","Sepiolidae","Sepiida",NA,NA,NA,"dfo_nl_groundfish"
"17752",1140537057,-58.53,46.87,"30_186_46_8164","DFO Newfoundland and Labrador Region Ecosystem Trawl Surveys",473722,"urn:lsid:marinespecies.org:taxname:107175","Munidopsis","Munidopsidae","Decapoda","Munidopsis curvirostra",473722,NA,"dfo_nl_groundfish"
"17753",1140537058,-58.53,46.87,"30_186_46_8390","DFO Newfoundland and Labrador Region Ecosystem Trawl Surveys",695763,"urn:lsid:marinespecies.org:taxname:123080",NA,NA,NA,NA,NA,NA,"dfo_nl_groundfish"
"17754",1140537059,-58.5,46.76,"30_186_47_27","DFO Newfoundland and Labrador Region Ecosystem Trawl Surveys",418349,"urn:lsid:marinespecies.org:taxname:105906","Centroscyllium","Etmopteridae","Squaliformes","Centroscyllium fabricii",418349,NA,"dfo_nl_groundfish"
"17755",1140537060,-58.5,46.76,"30_186_47_91","DFO Newfoundland and Labrador Region Ecosystem Trawl Surveys",467598,"urn:lsid:marinespecies.org:taxname:158554","Malacoraja","Rajidae","Rajiformes","Malacoraja senta",467598,NA,"dfo_nl_groundfish"
"17756",1140537061,-58.5,46.76,"30_186_47_316","DFO Newfoundland and Labrador Region Ecosystem Trawl Surveys",754648,"urn:lsid:marinespecies.org:taxname:125447",NA,"Paralepididae","Aulopiformes",NA,NA,NA,"dfo_nl_groundfish"
"17757",1140537062,-58.5,46.76,"30_186_47_438","DFO Newfoundland and Labrador Region Ecosystem Trawl Surveys",627911,"urn:lsid:marinespecies.org:taxname:126436","Gadus","Gadidae","Gadiformes","Gadus morhua",627911,NA,"dfo_nl_groundfish"
"17758",1140537063,-58.5,46.76,"30_186_47_444","DFO Newfoundland and Labrador Region Ecosystem Trawl Surveys",657629,"urn:lsid:marinespecies.org:taxname:158988","Phycis","Phycidae","Gadiformes","Phycis chesteri",657629,NA,"dfo_nl_groundfish"
"17759",1140537064,-58.5,46.76,"30_186_47_447","DFO Newfoundland and Labrador Region Ecosystem Trawl Surveys",524073,"urn:lsid:marinespecies.org:taxname:126504","Urophycis","Phycidae","Gadiformes","Urophycis tenuis",524073,NA,"dfo_nl_groundfish"
"17760",1140537065,-58.5,46.76,"30_186_47_453","DFO Newfoundland and Labrador Region Ecosystem Trawl Surveys",445155,"urn:lsid:marinespecies.org:taxname:125743","Gaidropsarus","Lotidae","Gadiformes",NA,NA,NA,"dfo_nl_groundfish"
"17761",1140537066,-58.5,46.76,"30_186_47_478","DFO Newfoundland and Labrador Region Ecosystem Trawl Surveys",478173,"urn:lsid:marinespecies.org:taxname:183289","Nezumia","Macrouridae","Gadiformes","Nezumia bairdii",478173,NA,"dfo_nl_groundfish"
"17762",1140537067,-58.5,46.76,"30_186_47_745","DFO Newfoundland and Labrador Region Ecosystem Trawl Surveys",469338,"urn:lsid:marinespecies.org:taxname:127120","Melanostigma","Zoarcidae","Perciformes","Melanostigma atlanticum",469338,NA,"dfo_nl_groundfish"
"17763",1140537068,-58.5,46.76,"30_186_47_794","DFO Newfoundland and Labrador Region Ecosystem Trawl Surveys",667736,"urn:lsid:marinespecies.org:taxname:127254","Sebastes","Sebastidae","Scorpaeniformes","Sebastes mentella",667736,NA,"dfo_nl_groundfish"
"17764",1140537069,-58.5,46.76,"30_186_47_889","DFO Newfoundland and Labrador Region Ecosystem Trawl Surveys",454204,"urn:lsid:marinespecies.org:taxname:127137","Hippoglossoides","Pleuronectidae","Pleuronectiformes","Hippoglossoides platessoides",454204,NA,"dfo_nl_groundfish"
"17765",1140537070,-58.5,46.76,"30_186_47_890","DFO Newfoundland and Labrador Region Ecosystem Trawl Surveys",447296,"urn:lsid:marinespecies.org:taxname:127136","Glyptocephalus","Pleuronectidae","Pleuronectiformes","Glyptocephalus cynoglossus",447296,NA,"dfo_nl_groundfish"
